reaction	linear_coefficient
EX_no3_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_o2_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_o2s_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_oaa_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_ocdca_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_ocdcea_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_octa_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_orn_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_orot_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_pacald_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_peamn_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_phe_L_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_pheme_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_pi_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_pnto_R_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_ppa_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_ppal_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_pppn_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_ppt_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_pro_L_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_progly_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_psclys_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_pser_L_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_ptrc_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_pyr_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_r5p_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_rib_D_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_rmn_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_sbt_D_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_ser_D_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_ser_L_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_skm_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_so2_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_so3_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_so4_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_spmd_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_succ_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_sucr_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_sulfac_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_tartr_L_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_taur_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_tcynt_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_Tf_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_TfFe3_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_thm_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_thr_L_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_thrp_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_thym_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_thymd_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_tma_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_tmao_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_tre_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_trp_L_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_tsul_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_ttdca_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_ttdcea_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_tungs_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_tym_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_tyr_L_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_tyrp_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_uacgam_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_udpacgal_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_udpg_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_udpgal_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_udpglcur_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_ump_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_ura_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_urea_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_val_L_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_xan_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_xmp_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_xtsn_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_xyl_D_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_xylu_L_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
EX_zn2_e_	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
F6PP	[0.22282752160227756, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.175930320709332, 0.3562912645158765]
F6Ptex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
FACOAL100t2pp	[0.031382960554688234, 0.06321875678126015, 0.045470444130915215, 0.2982258252809436, 0.024608623426843487, 0.048137302404316025]
FACOAL120t2pp	[0.031382960554688234, 0.06321875678126015, 0.045470444130915215, 0.2982258252809436, 0.024608623426843487, 0.048137302404316025]
FACOAL140t2pp	[0.031382960554688234, 0.06321875678126015, 0.045470444130915215, 0.2982258252809436, 0.024608623426843487, 0.048137302404316025]
FACOAL141t2pp	[0.031382960554688234, 0.06321875678126015, 0.045470444130915215, 0.2982258252809436, 0.024608623426843487, 0.048137302404316025]
FACOAL160t2pp	[0.031382960554688234, 0.06321875678126015, 0.045470444130915215, 0.2982258252809436, 0.024608623426843487, 0.048137302404316025]
FACOAL161t2pp	[0.031382960554688234, 0.06321875678126015, 0.045470444130915215, 0.2982258252809436, 0.024608623426843487, 0.048137302404316025]
FACOAL180t2pp	[0.031382960554688234, 0.06321875678126015, 0.045470444130915215, 0.2982258252809436, 0.024608623426843487, 0.048137302404316025]
FACOAL181t2pp	[0.031382960554688234, 0.06321875678126015, 0.045470444130915215, 0.2982258252809436, 0.024608623426843487, 0.048137302404316025]
FACOAL60t2pp	[0.031382960554688234, 0.06321875678126015, 0.045470444130915215, 0.2982258252809436, 0.024608623426843487, 0.048137302404316025]
FACOAL80t2pp	[0.031382960554688234, 0.06321875678126015, 0.045470444130915215, 0.2982258252809436, 0.024608623426843487, 0.048137302404316025]
FALDtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
FALDtpp	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
FALGTHLs	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
FBA	[0.022176286590291545, 0.02705550994700421, 0.026079488078704683, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
FBP	[0.022176286590291545, 0.030971923497085663, 0.03441077824184037, 0.04019000962041705, 0.023514195963166323, 0.024072746617125343]
FCLT	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
FE2tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
FE3abcpp1	[0.001118221609000498, 0.02705550994700421, 0.001816432515888483, 0.007902699822787925, 0.000642372015225494, 0.023941259389245458]
FE3Ri	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
FE3tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
FEROpp	[0.017478780867124486, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.012946130767033662, 0.023941259389245458]
FMNAT	[0.026936990054702244, 0.0405525044003549, 0.03968482596207099, 0.045907974997594164, 0.024206763342524532, 0.03950655454815059]
FORtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
FORtpp	[0.022176286590291545, 0.02705550994700421, 0.03674938600693108, 0.04253376928032004, 0.017356935556755094, 0.023941259389245458]
FRULYStex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
FRUtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
FRUURtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
FUCtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
FUM	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.01219371188575561, 0.023941259389245458]
FUMR	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
Fumt1pp	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.013091484414553288, 0.023941259389245458]
FUMtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
G1PACT	[0.031007999187219536, 0.34229975224300524, 0.1488685759947439, 0.28450674934064935, 0.024608623426843487, 0.048137302404316025]
G1Ptex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
G1PTT	[0.2034596191315985, 0.34229975224300524, 0.29556749225908036, 0.303357850743145, 0.1588469920184962, 0.3562912645158765]
G1SAT	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
G3PAT120	[0.17871982115146995, 0.34229975224300524, 0.21663948018726867, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
G3PAT140	[0.17871982115146995, 0.34229975224300524, 0.21663948018726867, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
G3PAT141	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
G3PAT160	[0.17871982115146995, 0.34229975224300524, 0.21663948018726867, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
G3PAT161ab	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
G3PAT180	[0.17871982115146995, 0.34229975224300524, 0.21663948018726867, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
G3PAT181	[0.17871982115146995, 0.34229975224300524, 0.21663948018726867, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
G3PCtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
G3PD2	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
G3PEtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
G3PGtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
G3PItex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
G3PStex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
G5SADs	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
G5SD	[0.1918664258312908, 0.06321875678126015, 0.22427649617014303, 0.2982258252809436, 0.12175616125731216, 0.3562912645158765]
G6PDH2r	[0.014861703567649086, 0.02705550994700421, 0.016980842242648606, 0.03968227562111614, 0.004113759126576514, 0.023941259389245458]
G6PP	[0.22282752160227756, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.175930320709332, 0.3562912645158765]
G6Ptex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
GAL1Ptex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
