reaction	linear_coefficient
PSSA140	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PSSA141	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PSSA160	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PSSA161a	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PSSA180	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PSSA181	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PTA2	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.018566887671687404]
PTAr	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.018566887671687404]
PTPATi	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PTRCabcpp	[0.003274837169066999, 0.020452284454438127, 0.02410592418558468, 0.029928317996310422, 0.01781078752505768]
PTRCtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PYAM5PO	[0.23867774189321067, 0.49280790862562024, 0.4749100862183511, 0.49596376476331117, 0.26491943744658364]
PYAMO	[0.23867774189321067, 0.49280790862562024, 0.4749100862183511, 0.49596376476331117, 0.26491943744658364]
PYK	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PYRtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PYRtrpp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
QULNS	[0.028992845024147576, 0.25366879118155194, 0.03331750403604626, 0.04897192768430421, 0.023194220569061303]
R5PP	[0.23867774189321067, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
R5Ptex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
RBFK	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
RBFSa	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
RBFSb	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
RHCCE	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.1834874516545625]
RIBtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
RMNtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
RNDR1	[0.028992845024147576, 0.020767608636127834, 0.02410592418558468, 0.03635301536457459, 0.022199100305048656]
RNDR2	[0.028992845024147576, 0.020767608636127834, 0.02410592418558468, 0.03635301536457459, 0.022199100305048656]
RNDR3	[0.028992845024147576, 0.020767608636127834, 0.02410592418558468, 0.03635301536457459, 0.022199100305048656]
RNDR4	[0.028992845024147576, 0.020767608636127834, 0.02410592418558468, 0.03635301536457459, 0.022199100305048656]
RPE	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
RPI	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
S7PI	[0.03391860082563483, 0.18997330648023097, 0.024175885443928402, 0.31353693186712867, 0.1834874516545625]
SAMC	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
SBTtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
SDPDS	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
SDPTA	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
SERabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
SERAT	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.2396959365550161]
SERD_L	[0.034710137156247295, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
SERt1rpp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
SERt2pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
SERtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
SFGTHi	[0.2538300087935062, 0.25366879118155194, 0.1756530877840215, 0.4080635330567014, 0.26491943744658364]
SHCHD2	[0.5109888549476264, 0.8895268584323625, 1.0, 0.7036284222989531, 0.6591651759022538]
SHK3Dr	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
SHKK	[0.23031007211245047, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
SHSL1	[0.03728828406167071, 0.1978289915284137, 0.1756530877840215, 0.043209867264336344, 0.029137167721570923]
SHSL2	[0.031430915215138557, 0.027677321139241432, 0.028877705197517683, 0.04905835859060373, 0.027806431463502614]
SHSL3	[0.03728828406167071, 0.1978289915284137, 0.1756530877840215, 0.043209867264336344, 0.029137167721570923]
SHSL4	[0.03728828406167071, 0.1978289915284137, 0.1756530877840215, 0.043209867264336344, 0.029137167721570923]
SHSL5	[0.03728828406167071, 0.1978289915284137, 0.1756530877840215, 0.043209867264336344, 0.029137167721570923]
SIALT1	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
SKMtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
SO2tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
SO2tpp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
SO3tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
SO4tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
SPMDabcpp	[0.003274837169066999, 0.020452284454438127, 0.02410592418558468, 0.029928317996310422, 0.01781078752505768]
SPMDtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
SPMS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
SPODMMn	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
SSALy	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
SUCCt2pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
SUCCtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
SUCD1	[0.028992845024147576, 0.018601468605389845, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
SUCOAS	[0.028992845024147576, 0.02035631622522822, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
SUCRtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
SULabcpp	[0.5813677424009395, 0.7323308989865283, 0.5488436544179796, 0.947478819271993, 0.9455910334485251]
SULFACtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
T2DECAI	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
T2DECAIy	[0.028992845024147576, 0.021987776121796705, 0.02410592418558468, 0.03759185835486768, 0.02289178051040942]
T2HDECI	[0.19609308730626065, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.19119967315018568]
T2MRSI	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3233900551852737, 0.1924850433994562]
TALA	[0.028992845024147576, 0.02117470428781537, 0.024598030251526203, 0.03647384245839658, 0.022199100305048656]
TARTRtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
TAURtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
TCYNTtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
TDP	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
TDPDRE	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
TDPDRR	[0.20455121838194804, 0.024263594128774598, 0.1756530877840215, 0.3586250546533772, 0.023194220569061303]
TDPGDH	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
TDSK	[0.04034135276546161, 0.18997330648023097, 0.026010031849353323, 0.25876854757533413, 0.1834874516545625]
TDSR1	[0.0046091412692422775, 0.01669581376822161, 0.005266709407047664, 0.006390301180741701, 0.016253221223000453]
TDSR2	[0.0046091412692422775, 0.01669581376822161, 0.005266709407047664, 0.006390301180741701, 0.016253221223000453]
TFFE	[0.004269911413265512, 0.0011626703832460106, 0.004204069029301479, 0.007542713264735274, 0.0006321921936303811]
THD2pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
THDPS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
THFL	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
THIORDXi	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.033241502737791945, 0.022199100305048656]
THMabcpp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
THMDtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
THMtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
THRabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
THRD_L	[0.034710137156247295, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
THRPtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
THRS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
THRt1rpp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
THRt2pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
THRtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
THYMtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
THZPSN	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
TKT1	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
TKT2	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
TMAOtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
TMAtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
TMDS	[0.23867774189321067, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
TMK	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
TMPK	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
TMPPP	[0.3622704860874123, 0.2608389888782353, 0.5488436544179796, 0.6181482559687297, 0.26491943744658364]
TPI	[0.03882612607543205, 0.25366879118155194, 0.031090326258030286, 0.2675268794136853, 0.1834874516545625]
TRDR1	[0.02835523118761588, 0.02117470428781537, 0.02410592418558468, 0.035776809322577804, 0.022199100305048656]
TRDR2	[0.02835523118761588, 0.02117470428781537, 0.02410592418558468, 0.035776809322577804, 0.022199100305048656]
TREtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
TRPabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
TRPS1	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
TRPS2	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
TRPS3	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
TRPt1rpp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
TRPtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
TSULabcpp	[0.5813677424009395, 0.7323308989865283, 0.5488436544179796, 0.947478819271993, 0.9455910334485251]
TSULST	[0.002460685514722761, 0.00071024873125643, 0.0011034882010831602, 0.001406118917469499, 0.0008741442405518922]
TSULtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
TTDCAtexi	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
TTDCEAtexi	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
TUNGStex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
TYMtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
TYRabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
TYRPtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
TYRt1rpp	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
TYRTA	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
TYRtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
U23GAAT	[0.028992845024147576, 0.021987776121796705, 0.02410592418558468, 0.03759185835486768, 0.02289178051040942]
UAAGDS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
UACGAMtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
UAGAAT	[0.003274837169066999, 0.0036989735837936596, 0.005266709407047664, 0.006217439368142666, 0.0017360984077097758]
UAGCVT	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
UAGDP	[0.03878089542796848, 0.028897488624910303, 0.03154158450063483, 0.3233900551852737, 0.025780083070534955]
UAGPT3	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022377632410701204]
UAMAGS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
UAMAS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
UAPGR	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03955095889765676, 0.026279109167310577]
UCYR	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
UDCPDP	[0.031430915215138557, 0.18997330648023097, 0.030420717252875158, 0.039579769199756594, 0.1834874516545625]
UDCPDPpp	[0.031430915215138557, 0.18997330648023097, 0.030420717252875158, 0.039579769199756594, 0.1834874516545625]
UDCPDPS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
UDPACGALtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
UDPG4E	[0.20455121838194804, 0.02559343959068336, 0.1756530877840215, 0.27717833061713143, 0.026309353173175766]
UDPGALtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
UDPGLCURtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
UDPGtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
UGMDDS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
UHGADA	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.1834874516545625]
UM3PL	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
UM4PCP	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
UM4PL	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
UMPK	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
UMPtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
UPP3MT	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
UPP3S	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
UPPDC1	[0.04034135276546161, 0.021823259157436856, 0.17291642489338752, 0.3121540373663364, 0.030316683950313294]
UPPRT	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
URAt1pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
URAtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
UREAtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
URIDK2r	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
USHD	[0.23031007211245047, 0.25366879118155194, 0.350988750112142, 0.3586250546533772, 0.26491943744658364]
VALabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
VALt1pp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
VALt3pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
VALTA	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
VALtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
VPAMT	[0.23867774189321067, 0.44293184893052645, 0.20015204334219724, 0.3586250546533772, 0.26491943744658364]
XANt2pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
XANtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
XMPtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
XPPT	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
XPRT	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
XTSNtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
XYLtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
XYLUtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
ZN2abcpp	[0.04034135276546161, 0.16348607521829553, 0.1756530877840215, 0.049749805840999875, 0.1834874516545625]
Zn2tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
ALATA_L	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
AP4AH	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
BTDD_RR	[0.004269911413265512, 0.01782001302468057, 0.005834421389679187, 0.029928317996310422, 0.002401466536743932]
CYTOM	[0.028992845024147576, 0.02117470428781537, 0.024598030251526203, 0.03647384245839658, 0.022199100305048656]
FADRx	[0.20455121838194804, 0.25366879118155194, 0.031323233738084245, 0.3586250546533772, 0.26491943744658364]
HPA3MO	[0.23867774189321067, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
ACPPAT161	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
ACPPAT181	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
ACPPAT120	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
ACPPAT141	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
ACPPAT160	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
G3PAT161	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
ACPPAT140	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
ACPPAT180	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
APG3PAT181	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
APG3PAT160	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
APG3PAT180	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
APG3PAT120	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
APG3PAT141	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
APG3PAT161	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
APG3PAT140	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
AMPTASEPG	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
CLPNS181pp	[0.23867774189321067, 0.2608389888782353, 0.1756530877840215, 0.5254655141135466, 0.26491943744658364]
CLPNS141pp	[0.23867774189321067, 0.2608389888782353, 0.1756530877840215, 0.5254655141135466, 0.26491943744658364]
CLPNS140pp	[0.23867774189321067, 0.2608389888782353, 0.1756530877840215, 0.5254655141135466, 0.26491943744658364]
CLPNS160pp	[0.23867774189321067, 0.2608389888782353, 0.1756530877840215, 0.5254655141135466, 0.26491943744658364]
CLPNS120pp	[0.23867774189321067, 0.2608389888782353, 0.1756530877840215, 0.5254655141135466, 0.26491943744658364]
CLPNS161pp	[0.23867774189321067, 0.2608389888782353, 0.1756530877840215, 0.5254655141135466, 0.26491943744658364]
CLPNS180pp	[0.23867774189321067, 0.2608389888782353, 0.1756530877840215, 0.5254655141135466, 0.26491943744658364]
CYPOX	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
FLVR	[0.028992845024147576, 0.02117470428781537, 0.025835351239312857, 0.03647384245839658, 0.022199100305048656]
FLVRx	[0.028992845024147576, 0.02117470428781537, 0.025835351239312857, 0.03647384245839658, 0.022199100305048656]
FOMETRi	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GRXR	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PTHPS	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
CPH4S	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
CDGS	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
CDGR	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
CCGS	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3233900551852737, 0.26491943744658364]
MLDEP2pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
MLTGY3pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
LDH_D2	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
CYSTINEabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
EX_cystine_L_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
CYSR	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_apoACP_c_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
GLCTR2	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
GALT3	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
EX_trdrd_c_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ag_e	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
